"Time","dt_sound_level_dB"
2022-03-04 13:18:00,64
2022-03-04 13:19:00,64
2022-03-04 13:20:00,58
2022-03-04 13:21:00,62
2022-03-04 13:22:00,61
2022-03-04 13:23:00,60
2022-03-04 13:24:00,62
2022-03-04 13:25:00,63
2022-03-04 13:26:00,63
2022-03-04 13:27:00,66
2022-03-04 13:28:00,62
2022-03-04 13:29:00,60
2022-03-04 13:30:00,64
2022-03-04 13:32:00,61
2022-03-04 14:51:00,61
2022-03-04 15:47:00,62
2022-03-04 15:48:00,62
2022-03-04 15:49:00,62
2022-03-04 15:50:00,60
2022-03-04 15:51:00,61
2022-03-04 15:52:00,60
2022-03-04 15:53:00,60
2022-03-04 15:54:00,61
2022-03-04 15:55:00,61
2022-03-04 15:56:00,61
2022-03-04 16:08:00,61
2022-03-04 16:09:00,58
2022-03-04 16:10:00,60
2022-03-04 16:11:00,61
2022-03-04 16:12:00,59
2022-03-04 16:13:00,62
2022-03-04 16:14:00,63
2022-03-04 16:15:00,60
2022-03-04 16:16:00,59
2022-03-04 16:17:00,61
2022-03-04 16:37:00,59
2022-03-04 16:38:00,61
2022-03-04 16:39:00,61
2022-03-04 16:40:00,60
2022-03-04 16:41:00,62
2022-03-04 16:42:00,61
2022-03-04 16:43:00,59
2022-03-04 16:44:00,62
2022-03-04 16:45:00,56
2022-03-04 16:46:00,60
2022-03-04 17:08:00,62
2022-03-04 17:09:00,60
2022-03-04 17:10:00,59
2022-03-04 17:11:00,61
2022-03-04 17:12:00,60
2022-03-04 17:13:00,61
2022-03-04 17:14:00,61
2022-03-04 17:15:00,60
2022-03-04 17:16:00,56
2022-03-04 17:17:00,62
2022-03-04 18:08:00,60
2022-03-04 18:09:00,58
2022-03-04 18:10:00,58
2022-03-04 18:11:00,59
2022-03-04 18:12:00,59
2022-03-04 18:13:00,57
2022-03-04 18:14:00,59
2022-03-04 18:15:00,55
2022-03-04 18:16:00,58
2022-03-04 18:17:00,59
2022-03-04 18:18:00,60
2022-03-04 18:19:00,58
2022-03-04 18:20:00,58
2022-03-04 18:21:00,58
2022-03-04 18:22:00,58
2022-03-04 18:23:00,56
2022-03-04 18:24:00,59
2022-03-04 18:25:00,58
2022-03-04 18:26:00,59
2022-03-04 18:27:00,58
2022-03-04 18:28:00,56
2022-03-04 18:29:00,60
2022-03-04 18:30:00,59
2022-03-04 18:31:00,57
2022-03-04 18:32:00,58
2022-03-04 18:33:00,60
2022-03-04 18:34:00,57
2022-03-04 18:35:00,58
2022-03-04 18:36:00,59
